acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
191,C_191,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68932.40,1,bank,,,,,,US,,,,,,
192,C_192,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93771.17,1,bank,,,,,,US,,,,,,
193,C_193,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78407.57,1,bank,,,,,,US,,,,,,
194,C_194,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70720.32,1,bank,,,,,,US,,,,,,
195,C_195,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70113.35,1,bank,,,,,,US,,,,,,
196,C_196,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85091.48,1,bank,,,,,,US,,,,,,
197,C_197,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70911.33,1,bank,,,,,,US,,,,,,
198,C_198,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83109.79,1,bank,,,,,,US,,,,,,
199,C_199,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52338.98,1,bank,,,,,,US,,,,,,
200,C_200,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72267.61,1,bank,,,,,,US,,,,,,
201,C_201,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62961.35,1,bank,,,,,,US,,,,,,
202,C_202,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57884.33,1,bank,,,,,,US,,,,,,
203,C_203,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76378.66,1,bank,,,,,,US,,,,,,
204,C_204,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74363.28,1,bank,,,,,,US,,,,,,
205,C_205,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,78070.25,1,bank,,,,,,US,,,,,,
206,C_206,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,87774.24,1,bank,,,,,,US,,,,,,
207,C_207,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94193.76,1,bank,,,,,,US,,,,,,
208,C_208,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74729.13,1,bank,,,,,,US,,,,,,
209,C_209,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65602.91,1,bank,,,,,,US,,,,,,
210,C_210,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,73344.61,1,bank,,,,,,US,,,,,,
211,C_211,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90452.29,1,bank,,,,,,US,,,,,,
212,C_212,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93750.82,1,bank,,,,,,US,,,,,,
213,C_213,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90620.75,1,bank,,,,,,US,,,,,,
214,C_214,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59400.06,1,bank,,,,,,US,,,,,,
215,C_215,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99971.02,1,bank,,,,,,US,,,,,,
216,C_216,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81654.44,1,bank,,,,,,US,,,,,,
217,C_217,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54173.35,1,bank,,,,,,US,,,,,,
218,C_218,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,86277.72,1,bank,,,,,,US,,,,,,
219,C_219,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99341.07,1,bank,,,,,,US,,,,,,
220,C_220,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70090.84,1,bank,,,,,,US,,,,,,
221,C_221,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83925.75,1,bank,,,,,,US,,,,,,
222,C_222,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65808.86,1,bank,,,,,,US,,,,,,
223,C_223,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60676.23,1,bank,,,,,,US,,,,,,
224,C_224,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85866.21,1,bank,,,,,,US,,,,,,
225,C_225,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50117.88,1,bank,,,,,,US,,,,,,
226,C_226,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,91136.57,1,bank,,,,,,US,,,,,,
227,C_227,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76417.30,1,bank,,,,,,US,,,,,,
228,C_228,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54889.22,1,bank,,,,,,US,,,,,,
229,C_229,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55945.19,1,bank,,,,,,US,,,,,,
230,C_230,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82463.27,1,bank,,,,,,US,,,,,,
231,C_231,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93682.69,1,bank,,,,,,US,,,,,,
232,C_232,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63999.14,1,bank,,,,,,US,,,,,,
233,C_233,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98925.76,1,bank,,,,,,US,,,,,,
234,C_234,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55009.03,1,bank,,,,,,US,,,,,,
235,C_235,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92696.91,1,bank,,,,,,US,,,,,,
236,C_236,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69834.81,1,bank,,,,,,US,,,,,,
237,C_237,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54067.27,1,bank,,,,,,US,,,,,,
238,C_238,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63735.69,1,bank,,,,,,US,,,,,,
239,C_239,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72648.91,1,bank,,,,,,US,,,,,,
240,C_240,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89617.08,1,bank,,,,,,US,,,,,,
241,C_241,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93068.00,1,bank,,,,,,US,,,,,,
242,C_242,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,56671.03,1,bank,,,,,,US,,,,,,
243,C_243,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76043.28,1,bank,,,,,,US,,,,,,
244,C_244,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82539.16,1,bank,,,,,,US,,,,,,
245,C_245,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67352.65,1,bank,,,,,,US,,,,,,
246,C_246,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93593.19,1,bank,,,,,,US,,,,,,
247,C_247,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63920.49,1,bank,,,,,,US,,,,,,
248,C_248,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50928.72,1,bank,,,,,,US,,,,,,
249,C_249,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52033.16,1,bank,,,,,,US,,,,,,
250,C_250,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84049.84,1,bank,,,,,,US,,,,,,
251,C_251,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77917.79,1,bank,,,,,,US,,,,,,
252,C_252,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97325.13,1,bank,,,,,,US,,,,,,
253,C_253,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,96921.94,1,bank,,,,,,US,,,,,,
254,C_254,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95492.56,1,bank,,,,,,US,,,,,,
255,C_255,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52100.23,1,bank,,,,,,US,,,,,,
256,C_256,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,87456.74,1,bank,,,,,,US,,,,,,
257,C_257,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85066.24,1,bank,,,,,,US,,,,,,
258,C_258,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82768.09,1,bank,,,,,,US,,,,,,
259,C_259,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85617.88,1,bank,,,,,,US,,,,,,
260,C_260,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95135.51,1,bank,,,,,,US,,,,,,
261,C_261,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82007.06,1,bank,,,,,,US,,,,,,
262,C_262,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68622.46,1,bank,,,,,,US,,,,,,
263,C_263,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76896.44,1,bank,,,,,,US,,,,,,
264,C_264,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60392.21,1,bank,,,,,,US,,,,,,
265,C_265,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79356.28,1,bank,,,,,,US,,,,,,
266,C_266,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50444.85,1,bank,,,,,,US,,,,,,
267,C_267,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57551.16,1,bank,,,,,,US,,,,,,
268,C_268,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66670.42,1,bank,,,,,,US,,,,,,
269,C_269,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89481.16,1,bank,,,,,,US,,,,,,
270,C_270,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85924.97,1,bank,,,,,,US,,,,,,
271,C_271,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66912.80,1,bank,,,,,,US,,,,,,
272,C_272,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81026.91,1,bank,,,,,,US,,,,,,
273,C_273,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52060.15,1,bank,,,,,,US,,,,,,
274,C_274,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58193.03,1,bank,,,,,,US,,,,,,
275,C_275,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99095.70,1,bank,,,,,,US,,,,,,
276,C_276,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,64476.54,1,bank,,,,,,US,,,,,,
277,C_277,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69739.60,1,bank,,,,,,US,,,,,,
278,C_278,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77424.21,1,bank,,,,,,US,,,,,,
279,C_279,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,64670.35,1,bank,,,,,,US,,,,,,
280,C_280,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,73903.23,1,bank,,,,,,US,,,,,,
281,C_281,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61985.30,1,bank,,,,,,US,,,,,,
282,C_282,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52412.82,1,bank,,,,,,US,,,,,,
283,C_283,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58979.34,1,bank,,,,,,US,,,,,,
284,C_284,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,76152.51,1,bank,,,,,,US,,,,,,
285,C_285,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53543.14,1,bank,,,,,,US,,,,,,
286,C_286,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70158.46,1,bank,,,,,,US,,,,,,
287,C_287,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66426.04,1,bank,,,,,,US,,,,,,
288,C_288,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70736.08,1,bank,,,,,,US,,,,,,
289,C_289,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54970.02,1,bank,,,,,,US,,,,,,
290,C_290,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95432.88,1,bank,,,,,,US,,,,,,
291,C_291,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,73700.23,1,bank,,,,,,US,,,,,,
292,C_292,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92042.42,1,bank,,,,,,US,,,,,,
293,C_293,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98811.47,1,bank,,,,,,US,,,,,,
294,C_294,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67182.58,1,bank,,,,,,US,,,,,,
295,C_295,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,73954.33,1,bank,,,,,,US,,,,,,
296,C_296,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,84979.76,1,bank,,,,,,US,,,,,,
297,C_297,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71326.77,1,bank,,,,,,US,,,,,,
298,C_298,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,65095.16,1,bank,,,,,,US,,,,,,
299,C_299,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,86737.55,1,bank,,,,,,US,,,,,,
300,C_300,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94719.99,1,bank,,,,,,US,,,,,,
301,C_301,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95984.44,1,bank,,,,,,US,,,,,,
302,C_302,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81337.10,1,bank,,,,,,US,,,,,,
303,C_303,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68778.57,1,bank,,,,,,US,,,,,,
304,C_304,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98728.03,1,bank,,,,,,US,,,,,,
305,C_305,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,81943.93,1,bank,,,,,,US,,,,,,
306,C_306,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53291.73,1,bank,,,,,,US,,,,,,
307,C_307,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54233.48,1,bank,,,,,,US,,,,,,
308,C_308,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,87493.48,1,bank,,,,,,US,,,,,,
309,C_309,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53057.81,1,bank,,,,,,US,,,,,,
310,C_310,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50392.55,1,bank,,,,,,US,,,,,,
311,C_311,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69690.40,1,bank,,,,,,US,,,,,,
312,C_312,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75950.19,1,bank,,,,,,US,,,,,,
313,C_313,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72427.21,1,bank,,,,,,US,,,,,,
314,C_314,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74430.94,1,bank,,,,,,US,,,,,,
315,C_315,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79244.44,1,bank,,,,,,US,,,,,,
316,C_316,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83965.13,1,bank,,,,,,US,,,,,,
317,C_317,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71151.90,1,bank,,,,,,US,,,,,,
318,C_318,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68416.57,1,bank,,,,,,US,,,,,,
319,C_319,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99422.95,1,bank,,,,,,US,,,,,,
320,C_320,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,63045.83,1,bank,,,,,,US,,,,,,
321,C_321,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,88855.01,1,bank,,,,,,US,,,,,,
322,C_322,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,71561.05,1,bank,,,,,,US,,,,,,
323,C_323,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67926.02,1,bank,,,,,,US,,,,,,
324,C_324,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53192.90,1,bank,,,,,,US,,,,,,
325,C_325,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93178.95,1,bank,,,,,,US,,,,,,
326,C_326,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85100.21,1,bank,,,,,,US,,,,,,
327,C_327,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95150.54,1,bank,,,,,,US,,,,,,
328,C_328,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,72580.59,1,bank,,,,,,US,,,,,,
329,C_329,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83846.05,1,bank,,,,,,US,,,,,,
330,C_330,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,55945.51,1,bank,,,,,,US,,,,,,
331,C_331,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,69897.68,1,bank,,,,,,US,,,,,,
332,C_332,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60361.60,1,bank,,,,,,US,,,,,,
333,C_333,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52105.07,1,bank,,,,,,US,,,,,,
334,C_334,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,97398.07,1,bank,,,,,,US,,,,,,
335,C_335,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60794.72,1,bank,,,,,,US,,,,,,
336,C_336,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57317.72,1,bank,,,,,,US,,,,,,
337,C_337,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,59898.50,1,bank,,,,,,US,,,,,,
338,C_338,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,68901.60,1,bank,,,,,,US,,,,,,
339,C_339,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,77319.56,1,bank,,,,,,US,,,,,,
340,C_340,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57566.72,1,bank,,,,,,US,,,,,,
341,C_341,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99434.49,1,bank,,,,,,US,,,,,,
342,C_342,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,99149.46,1,bank,,,,,,US,,,,,,
343,C_343,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57420.10,1,bank,,,,,,US,,,,,,
344,C_344,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,70295.34,1,bank,,,,,,US,,,,,,
345,C_345,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83996.47,1,bank,,,,,,US,,,,,,
346,C_346,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93882.83,1,bank,,,,,,US,,,,,,
347,C_347,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74770.30,1,bank,,,,,,US,,,,,,
348,C_348,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95852.33,1,bank,,,,,,US,,,,,,
349,C_349,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66123.02,1,bank,,,,,,US,,,,,,
350,C_350,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74922.04,1,bank,,,,,,US,,,,,,
351,C_351,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,74932.33,1,bank,,,,,,US,,,,,,
352,C_352,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,83503.41,1,bank,,,,,,US,,,,,,
353,C_353,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60099.57,1,bank,,,,,,US,,,,,,
354,C_354,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,80488.53,1,bank,,,,,,US,,,,,,
355,C_355,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,60938.65,1,bank,,,,,,US,,,,,,
356,C_356,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,67011.02,1,bank,,,,,,US,,,,,,
357,C_357,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98128.32,1,bank,,,,,,US,,,,,,
358,C_358,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,94950.40,1,bank,,,,,,US,,,,,,
359,C_359,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90905.92,1,bank,,,,,,US,,,,,,
360,C_360,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51773.41,1,bank,,,,,,US,,,,,,
361,C_361,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57418.34,1,bank,,,,,,US,,,,,,
362,C_362,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,62844.10,1,bank,,,,,,US,,,,,,
363,C_363,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,89208.33,1,bank,,,,,,US,,,,,,
364,C_364,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92116.67,1,bank,,,,,,US,,,,,,
365,C_365,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,79147.41,1,bank,,,,,,US,,,,,,
366,C_366,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,85906.58,1,bank,,,,,,US,,,,,,
367,C_367,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,90352.77,1,bank,,,,,,US,,,,,,
368,C_368,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,53317.96,1,bank,,,,,,US,,,,,,
369,C_369,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,54232.16,1,bank,,,,,,US,,,,,,
370,C_370,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,93444.77,1,bank,,,,,,US,,,,,,
371,C_371,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,51970.79,1,bank,,,,,,US,,,,,,
372,C_372,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,61254.53,1,bank,,,,,,US,,,,,,
373,C_373,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,52031.60,1,bank,,,,,,US,,,,,,
374,C_374,SAV,A,USD,true,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,50764.26,1,bank,,,,,,US,,,,,,
375,C_375,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,92197.73,1,bank,,,,,,US,,,,,,
376,C_376,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,66529.72,1,bank,,,,,,US,,,,,,
377,C_377,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,58034.50,1,bank,,,,,,US,,,,,,
378,C_378,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,57440.97,1,bank,,,,,,US,,,,,,
379,C_379,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,82804.18,1,bank,,,,,,US,,,,,,
380,C_380,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,98429.91,1,bank,,,,,,US,,,,,,
381,C_381,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,75249.98,1,bank,,,,,,US,,,,,,
382,C_382,SAV,A,USD,false,1,2010-01-01T00:00:00Z,4747-11-29T00:00:00Z,95054.52,1,bank,,,,,,US,,,,,,
